latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.386368,-121.891953,341.97,0.44,0.38,2016/10/07,"2118",N,VIIRS,n,"1",296.22,10.31,D,"0"
41.029976,-123.600594,340.71,0.41,0.37,2016/10/07,"2118",N,VIIRS,n,"1",305.32,32.69,D,"0"
41.029339,-123.605431,328.88,0.41,0.37,2016/10/07,"2118",N,VIIRS,n,"1",289.3,32.69,D,"0"
41.027882,-123.589966,328.78,0.41,0.37,2016/10/07,"2118",N,VIIRS,n,"1",289.51,47.59,D,"0"
41.02766,-123.594528,308.06,0.48,0.48,2016/10/08,"936",N,VIIRS,n,"1",284.8,0.88,N,"0"
41.028122,-123.600113,299.93,0.48,0.48,2016/10/08,"936",N,VIIRS,n,"1",284.1,0.88,N,"0"
37.949287,-122.400497,304.28,0.39,0.44,2016/10/08,"937",N,VIIRS,n,"1",291.36,1.38,N,"3"
37.413269,-120.496956,316.34,0.47,0.4,2016/10/08,"937",N,VIIRS,n,"1",285.59,1.7,N,"0"
37.754959,-121.660599,297.72,0.53,0.42,2016/10/08,"937",N,VIIRS,n,"1",284.16,0.42,N,"2"
38.002647,-121.934174,298.88,0.55,0.43,2016/10/08,"937",N,VIIRS,n,"1",288.14,0.66,N,"2"
38.512859,-121.190819,295.65,0.52,0.41,2016/10/08,"937",N,VIIRS,n,"1",284.56,0.67,N,"2"
37.06731,-120.30455,303.76,0.46,0.39,2016/10/08,"937",N,VIIRS,n,"1",280.98,1.28,N,"0"
37.317974,-122.09127,299.04,0.55,0.43,2016/10/08,"937",N,VIIRS,n,"1",288.32,0.92,N,"2"
38.070759,-122.138702,306.49,0.57,0.43,2016/10/08,"937",N,VIIRS,n,"1",293.48,2.13,N,"3"
37.60775,-119.557434,306.36,0.44,0.38,2016/10/08,"937",N,VIIRS,n,"1",276.58,1.58,N,"0"
39.81498,-122.137596,300.86,0.39,0.44,2016/10/08,"937",N,VIIRS,n,"1",285.25,0.97,N,"0"
38.013889,-122.115463,297.96,0.56,0.43,2016/10/08,"937",N,VIIRS,n,"1",287.93,1.61,N,"2"
38.0243,-122.061378,300.35,0.56,0.43,2016/10/08,"937",N,VIIRS,n,"1",290.11,1.11,N,"3"
39.819042,-122.136909,309.54,0.39,0.44,2016/10/08,"937",N,VIIRS,n,"1",285.56,0.8,N,"0"
39.8195,-122.141556,297.7,0.39,0.44,2016/10/08,"937",N,VIIRS,n,"1",285.66,0.8,N,"0"
34.355686,-116.8535,301.84,0.38,0.36,2016/10/08,"938",N,VIIRS,n,"1",287.27,1.12,N,"2"
34.335995,-118.518013,303.64,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",281.82,0.42,N,"2"
36.173679,-121.612396,315.22,0.51,0.41,2016/10/08,"938",N,VIIRS,n,"1",279.21,1.45,N,"0"
36.173058,-121.607063,307.76,0.51,0.41,2016/10/08,"938",N,VIIRS,n,"1",277.7,1.33,N,"0"
36.172661,-121.612106,311.58,0.51,0.41,2016/10/08,"938",N,VIIRS,n,"1",279.71,1.46,N,"0"
36.172062,-121.606789,303.46,0.51,0.41,2016/10/08,"938",N,VIIRS,n,"1",277.44,1.46,N,"0"
33.85487,-118.332642,306.64,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",294.48,1.14,N,"2"
33.79348,-118.348106,308.33,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",287.71,0.34,N,"2"
33.821316,-118.245094,305.71,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",292.17,0.93,N,"2"
33.906479,-118.403641,302.81,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",292.69,0.77,N,"2"
32.85717,-117.145638,300.07,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",285.98,0.37,N,"2"
33.775372,-118.227295,303.15,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",291.01,0.97,N,"3"
34.321457,-118.512413,299.22,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",283.99,0.43,N,"2"
33.927433,-118.429466,308.14,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",289.09,0.88,N,"3"
33.851559,-118.333359,303.63,0.39,0.36,2016/10/08,"938",N,VIIRS,n,"1",292.41,1.02,N,"2"
34.622387,-117.100494,317.06,0.38,0.36,2016/10/08,"938",N,VIIRS,n,"1",283.98,1.66,N,"2"
34.081276,-117.501755,297.81,0.38,0.36,2016/10/08,"938",N,VIIRS,n,"1",286.78,0.49,N,"2"
32.597485,-117.010605,304.6,0.39,0.36,2016/10/08,"939",N,VIIRS,n,"1",286.53,0.71,N,"2"
37.610722,-119.548462,338.09,0.39,0.36,2016/10/08,"2058",N,VIIRS,n,"1",297.92,8.58,D,"0"
37.604794,-119.542557,330.57,0.39,0.36,2016/10/08,"2058",N,VIIRS,n,"1",293.72,3.42,D,"0"
37.724903,-121.907005,335.57,0.4,0.37,2016/10/08,"2058",N,VIIRS,l,"1",306.31,1.12,D,"0"
41.157761,-123.894417,349.41,0.42,0.37,2016/10/08,"2059",N,VIIRS,n,"1",296.18,6.19,D,"0"
41.161148,-123.895439,335.25,0.42,0.37,2016/10/08,"2059",N,VIIRS,n,"1",298.29,6.19,D,"0"
39.202953,-122.227013,353.77,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",305.82,32.65,D,"0"
39.217796,-122.221565,346.09,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",311.73,69.18,D,"0"
41.290527,-122.052765,334.78,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",300.57,10.66,D,"0"
39.199104,-121.610497,331.43,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",299.16,6.84,D,"0"
39.221123,-122.222481,367,0.4,0.37,2016/10/08,"2059",N,VIIRS,h,"1",331.83,69.18,D,"0"
39.199829,-121.606026,344.85,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",305.38,24.04,D,"0"
39.19149,-121.678452,332.84,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",303.7,3.27,D,"0"
39.224449,-122.223404,340.63,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",300.86,5.1,D,"0"
41.287239,-122.051857,353.94,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",315.21,22.59,D,"0"
39.201366,-122.228081,348.54,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",302.01,8.75,D,"0"
39.220356,-122.227043,345.25,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",299.94,8.24,D,"0"
39.202122,-122.223534,337.67,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",302.78,8.75,D,"0"
38.507271,-121.944679,341.84,0.4,0.37,2016/10/08,"2059",N,VIIRS,n,"1",300.87,3.13,D,"0"
39.194065,-121.683807,333.05,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",301.43,0.96,D,"0"
39.119335,-121.707771,341.23,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",301.2,7.28,D,"0"
39.203133,-121.606903,347.78,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",301.21,5.47,D,"0"
41.342632,-121.956131,341.67,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",301.05,5.25,D,"0"
41.345188,-121.961609,328.53,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",296.56,2.21,D,"0"
41.345913,-121.957047,326.83,0.39,0.36,2016/10/08,"2059",N,VIIRS,n,"1",295.96,2.21,D,"0"
41.851921,-122.870033,345.26,0.39,0.36,2016/10/08,"2100",N,VIIRS,n,"1",301.7,14.74,D,"0"
41.437084,-122.862999,342.02,0.39,0.37,2016/10/08,"2100",N,VIIRS,n,"1",301.99,6.16,D,"0"
41.433777,-122.86203,326.9,0.39,0.37,2016/10/08,"2100",N,VIIRS,n,"1",301.74,2.73,D,"0"
41.434551,-122.857368,328.44,0.39,0.37,2016/10/08,"2100",N,VIIRS,n,"1",303.32,2.73,D,"0"
41.431244,-122.8564,344.75,0.39,0.37,2016/10/08,"2100",N,VIIRS,n,"1",307.13,2.73,D,"0"
37.60754,-119.553513,298.01,0.48,0.48,2016/10/09,"918",N,VIIRS,n,"1",279.71,1.92,N,"0"
38.017033,-122.114647,303.53,0.33,0.56,2016/10/09,"918",N,VIIRS,n,"1",291.12,1.63,N,"2"
37.606529,-119.54155,296.38,0.48,0.48,2016/10/09,"918",N,VIIRS,n,"1",279.3,0.87,N,"0"
38.750061,-121.735474,321.37,0.32,0.55,2016/10/09,"918",N,VIIRS,n,"1",284.92,1.25,N,"0"
38.070732,-122.139915,311.1,0.34,0.56,2016/10/09,"918",N,VIIRS,n,"1",294.88,1.73,N,"2"
38.024204,-122.063324,308.25,0.33,0.55,2016/10/09,"918",N,VIIRS,n,"1",293.32,1.82,N,"2"
39.198589,-121.605873,297.28,0.32,0.55,2016/10/09,"918",N,VIIRS,n,"1",282.46,0.27,N,"0"
38.755157,-121.734901,308.55,0.32,0.55,2016/10/09,"918",N,VIIRS,n,"1",285.16,1.25,N,"0"
37.950367,-122.400925,302.4,0.35,0.56,2016/10/09,"918",N,VIIRS,n,"1",291.55,0.9,N,"3"
37.453587,-121.933426,300.61,0.32,0.55,2016/10/09,"918",N,VIIRS,n,"1",283.72,0.41,N,"2"
37.315125,-122.091164,302.35,0.33,0.55,2016/10/09,"919",N,VIIRS,n,"1",289.49,0.54,N,"2"
34.820717,-118.750595,299.14,0.41,0.45,2016/10/09,"919",N,VIIRS,n,"1",286.38,0.61,N,"2"
34.431122,-118.644867,295.13,0.4,0.44,2016/10/09,"919",N,VIIRS,n,"1",284.41,0.51,N,"2"
33.796177,-117.477097,297.8,0.51,0.41,2016/10/09,"919",N,VIIRS,n,"1",287.34,0.62,N,"2"
33.852116,-118.332085,305.01,0.56,0.43,2016/10/09,"919",N,VIIRS,n,"1",292.99,2.53,N,"2"
34.318886,-118.511169,306.43,0.39,0.44,2016/10/09,"919",N,VIIRS,n,"1",289.38,0.83,N,"2"
34.621758,-117.101624,307.97,0.5,0.41,2016/10/09,"919",N,VIIRS,n,"1",288.99,1.4,N,"2"
33.854244,-118.333313,306.82,0.56,0.43,2016/10/09,"919",N,VIIRS,n,"1",294.7,2.43,N,"2"
34.034225,-118.103806,299.12,0.55,0.43,2016/10/09,"919",N,VIIRS,n,"1",287.61,0.38,N,"2"
34.336311,-118.520805,306.17,0.39,0.44,2016/10/09,"919",N,VIIRS,n,"1",289.35,0.68,N,"2"
33.613804,-117.822159,303.84,0.53,0.42,2016/10/09,"919",N,VIIRS,n,"1",287.54,0.63,N,"2"
33.820175,-118.245735,302.86,0.56,0.43,2016/10/09,"919",N,VIIRS,n,"1",290.82,1.51,N,"2"
33.715874,-117.711258,300.74,0.52,0.42,2016/10/09,"919",N,VIIRS,n,"1",288,0.81,N,"2"
32.857113,-117.147591,295.9,0.48,0.4,2016/10/09,"920",N,VIIRS,n,"1",284.46,0.2,N,"2"
38.74939,-121.735008,312.2,0.51,0.66,2016/10/09,"1058",N,VIIRS,n,"1",283.18,1.47,N,"0"
38.755165,-121.732193,297.58,0.51,0.66,2016/10/09,"1058",N,VIIRS,n,"1",282.83,0.41,N,"0"
38.024075,-122.064171,302.47,0.51,0.66,2016/10/09,"1059",N,VIIRS,n,"1",290.06,2.15,N,"2"
38.012604,-122.114845,297.15,0.51,0.66,2016/10/09,"1059",N,VIIRS,n,"1",286.85,2.1,N,"2"
37.316101,-122.092804,299.86,0.53,0.67,2016/10/09,"1059",N,VIIRS,n,"1",288.46,1.42,N,"2"
38.023727,-122.06469,299.84,0.51,0.66,2016/10/09,"1059",N,VIIRS,n,"1",289.35,1.77,N,"2"
33.599659,-114.570198,338.14,0.39,0.36,2016/10/09,"2038",N,VIIRS,l,"1",312.23,2.35,D,"0"
37.611439,-119.546806,334.41,0.47,0.4,2016/10/09,"2039",N,VIIRS,n,"1",293.89,3.4,D,"0"
39.189381,-122.210953,340.04,0.39,0.44,2016/10/09,"2040",N,VIIRS,n,"1",305.65,4.46,D,"0"
40.497677,-123.801567,342.59,0.43,0.46,2016/10/09,"2040",N,VIIRS,n,"1",301.28,5.62,D,"0"
38.740871,-120.22731,338.52,0.48,0.4,2016/10/09,"2040",N,VIIRS,n,"1",298.94,6.74,D,"0"
38.744499,-120.228394,334.54,0.48,0.4,2016/10/09,"2040",N,VIIRS,n,"1",293.53,4.03,D,"0"
40.501835,-123.802803,334.66,0.43,0.46,2016/10/09,"2040",N,VIIRS,n,"1",299.97,4.83,D,"0"
38.742195,-120.226326,355.95,0.48,0.4,2016/10/09,"2040",N,VIIRS,n,"1",301.47,15.56,D,"0"
40.494541,-123.7957,340.93,0.43,0.46,2016/10/09,"2040",N,VIIRS,n,"1",299.37,5.62,D,"0"
41.265335,-121.794609,337.54,0.51,0.41,2016/10/09,"2041",N,VIIRS,n,"1",296.97,13.37,D,"0"
41.646446,-123.103844,346.22,0.57,0.43,2016/10/09,"2041",N,VIIRS,n,"1",301.6,8.59,D,"0"
41.642456,-123.102974,330.63,0.57,0.43,2016/10/09,"2041",N,VIIRS,n,"1",298.07,8.59,D,"0"
41.270275,-121.809364,352.66,0.51,0.41,2016/10/09,"2041",N,VIIRS,n,"1",298.44,9.91,D,"0"
41.347939,-121.973518,337.77,0.51,0.41,2016/10/09,"2041",N,VIIRS,n,"1",296.71,5.66,D,"0"
41.603077,-121.840645,346.91,0.5,0.41,2016/10/09,"2041",N,VIIRS,n,"1",298.92,13.37,D,"0"
41.344219,-121.97226,345.56,0.51,0.41,2016/10/09,"2041",N,VIIRS,n,"1",300.49,11.31,D,"0"
41.571331,-120.145073,338.21,0.44,0.38,2016/10/09,"2041",N,VIIRS,n,"1",309.35,3.89,D,"0"
41.572281,-120.139915,339.86,0.44,0.38,2016/10/09,"2041",N,VIIRS,n,"1",303.07,6.51,D,"0"
41.846638,-122.873543,334.17,0.55,0.43,2016/10/09,"2041",N,VIIRS,n,"1",301.54,3.52,D,"0"
41.850609,-122.874268,328.83,0.55,0.43,2016/10/09,"2041",N,VIIRS,n,"1",301.73,3.52,D,"0"
41.847446,-122.87204,335.89,0.55,0.43,2016/10/09,"2041",N,VIIRS,n,"1",300.85,6.2,D,"0"
40.496956,-123.797386,327.52,0.75,0.77,2016/10/09,"2221",N,VIIRS,n,"1",295.1,3.6,D,"0"
38.071056,-122.142799,299.55,0.61,0.71,2016/10/10,"859",N,VIIRS,n,"1",287.46,0.62,N,"2"
38.503727,-120.177231,323.57,0.48,0.65,2016/10/10,"859",N,VIIRS,n,"1",282.74,6.72,N,"0"
38.509338,-120.164131,295.01,0.48,0.65,2016/10/10,"859",N,VIIRS,n,"1",282.31,5.15,N,"0"
38.509525,-120.169472,355.12,0.48,0.65,2016/10/10,"859",N,VIIRS,n,"1",284.06,6.72,N,"0"
38.508076,-120.171234,367,0.48,0.65,2016/10/10,"859",N,VIIRS,h,"1",284.85,5.85,N,"0"
38.507847,-120.165611,309.28,0.48,0.65,2016/10/10,"859",N,VIIRS,n,"1",282.77,5.85,N,"0"
34.091118,-117.533585,300.62,0.63,0.54,2016/10/10,"900",N,VIIRS,n,"1",287.82,2.48,N,"2"
33.820992,-118.244728,306.17,0.34,0.56,2016/10/10,"900",N,VIIRS,n,"1",291.82,0.94,N,"2"
33.815254,-118.237785,303.58,0.34,0.56,2016/10/10,"900",N,VIIRS,n,"1",292.01,1.18,N,"2"
34.621235,-117.09948,300.22,0.6,0.53,2016/10/10,"900",N,VIIRS,n,"1",288.61,0.83,N,"2"
34.335514,-118.521652,297.26,0.36,0.57,2016/10/10,"900",N,VIIRS,n,"1",287.05,0.79,N,"2"
34.096123,-117.532883,304.52,0.63,0.54,2016/10/10,"900",N,VIIRS,n,"1",286.95,2.37,N,"2"
34.318798,-118.512497,300.05,0.36,0.57,2016/10/10,"900",N,VIIRS,n,"1",286.78,0.45,N,"2"
33.853455,-118.332726,312.95,0.35,0.56,2016/10/10,"900",N,VIIRS,n,"1",294.64,1.46,N,"2"
33.795559,-117.476807,297.88,0.62,0.54,2016/10/10,"900",N,VIIRS,n,"1",287.34,0.71,N,"2"
36.101048,-119.203537,303.01,0.41,0.6,2016/10/10,"900",N,VIIRS,n,"1",284.03,0.72,N,"0"
33.777901,-118.236992,304.93,0.34,0.56,2016/10/10,"901",N,VIIRS,n,"1",292.74,0.97,N,"2"
33.777351,-118.229485,310.38,0.34,0.56,2016/10/10,"901",N,VIIRS,n,"1",290.85,1.08,N,"2"
33.814648,-118.236748,303.01,0.34,0.56,2016/10/10,"901",N,VIIRS,n,"1",291.58,1.04,N,"2"
41.641449,-123.100006,296.78,0.43,0.46,2016/10/10,"1039",N,VIIRS,n,"1",283.33,0.46,N,"0"
38.013084,-122.112938,299.36,0.58,0.52,2016/10/10,"1040",N,VIIRS,n,"1",285.48,1.44,N,"2"
38.016579,-122.111992,300.28,0.58,0.52,2016/10/10,"1040",N,VIIRS,n,"1",288.42,1.7,N,"2"
38.50827,-120.166412,352.74,0.36,0.57,2016/10/10,"1040",N,VIIRS,n,"1",274.1,3.88,N,"0"
38.506886,-120.161118,323.93,0.36,0.57,2016/10/10,"1040",N,VIIRS,n,"1",274.44,3.88,N,"0"
33.777302,-118.227066,301.34,0.6,0.7,2016/10/10,"1041",N,VIIRS,n,"1",288.41,2.11,N,"2"
34.09259,-117.536942,303.94,0.64,0.72,2016/10/10,"1041",N,VIIRS,n,"1",285.42,1.41,N,"2"
34.09417,-117.53022,304.58,0.64,0.72,2016/10/10,"1041",N,VIIRS,n,"1",286.52,1.13,N,"2"
34.090588,-117.530136,300.94,0.64,0.72,2016/10/10,"1041",N,VIIRS,n,"1",286.44,0.71,N,"2"
34.09621,-117.537025,301.82,0.64,0.72,2016/10/10,"1041",N,VIIRS,n,"1",286.41,1.13,N,"2"
32.81852,-115.622223,333.46,0.42,0.45,2016/10/10,"2019",N,VIIRS,l,"1",307.64,2.18,D,"0"
36.645828,-118.813614,339.99,0.51,0.49,2016/10/10,"2020",N,VIIRS,n,"1",290.88,7.78,D,"0"
36.645725,-118.816124,336.85,0.51,0.49,2016/10/10,"2020",N,VIIRS,n,"1",291.4,5.47,D,"0"
38.510319,-120.165268,343.64,0.54,0.51,2016/10/10,"2021",N,VIIRS,n,"1",296.5,16.77,D,"0"
38.505329,-120.165527,354.76,0.54,0.51,2016/10/10,"2021",N,VIIRS,n,"1",301.84,16.77,D,"0"
37.841019,-120.385063,337.62,0.58,0.52,2016/10/10,"2021",N,VIIRS,n,"1",299.89,4.49,D,"0"
38.284016,-121.612434,336.64,0.33,0.55,2016/10/10,"2021",N,VIIRS,n,"1",303.53,2.39,D,"0"
39.661446,-122.09182,339.37,0.64,0.54,2016/10/10,"2021",N,VIIRS,n,"1",300.79,6.04,D,"0"
39.318649,-122.163208,355.37,0.33,0.55,2016/10/10,"2021",N,VIIRS,n,"1",303.06,4.1,D,"0"
39.074959,-121.593964,339.94,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",301.21,8.64,D,"0"
39.311546,-121.961853,330.71,0.32,0.55,2016/10/10,"2021",N,VIIRS,n,"1",299.76,3.17,D,"0"
39.319595,-122.159531,331.97,0.33,0.55,2016/10/10,"2021",N,VIIRS,l,"1",304.91,5.25,D,"0"
39.48119,-121.710434,327.38,0.61,0.54,2016/10/10,"2021",N,VIIRS,n,"1",300.47,1.8,D,"0"
39.313759,-122.161171,341.54,0.33,0.55,2016/10/10,"2021",N,VIIRS,n,"1",305.1,3.02,D,"0"
39.074421,-121.594467,340.2,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",301.38,6.92,D,"0"
39.19191,-121.658089,341.42,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",303.67,5.76,D,"0"
39.200245,-121.64608,349.82,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",300.27,9.25,D,"0"
39.299599,-121.672813,340.03,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",300.66,6.77,D,"0"
39.301365,-121.665855,338.16,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",298.96,7.77,D,"0"
39.299347,-121.671432,340.74,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",301.22,14.88,D,"0"
39.191124,-121.657036,341.16,0.62,0.54,2016/10/10,"2021",N,VIIRS,n,"1",303.77,7.15,D,"0"
39.538372,-122.053352,326.73,0.32,0.54,2016/10/10,"2021",N,VIIRS,l,"1",298.76,4.23,D,"0"
40.499519,-123.793152,352,0.37,0.58,2016/10/10,"2022",N,VIIRS,n,"1",294.16,6.36,D,"0"
40.495293,-123.78756,350.32,0.37,0.58,2016/10/10,"2022",N,VIIRS,n,"1",295.5,11.7,D,"0"
40.497684,-123.799995,334.11,0.37,0.58,2016/10/10,"2022",N,VIIRS,n,"1",295.54,4.03,D,"0"
40.498615,-123.796524,330.69,0.37,0.58,2016/10/10,"2022",N,VIIRS,n,"1",294.85,6.36,D,"0"
41.847733,-122.873711,327.75,0.61,0.53,2016/10/10,"2022",N,VIIRS,n,"1",299.01,4.71,D,"0"
41.649921,-121.620796,328.54,0.54,0.51,2016/10/10,"2022",N,VIIRS,n,"1",288.05,4,D,"0"
41.648163,-121.621262,338.56,0.54,0.51,2016/10/10,"2022",N,VIIRS,n,"1",289.88,11.71,D,"0"
41.645588,-121.618263,332.8,0.54,0.51,2016/10/10,"2022",N,VIIRS,n,"1",288.34,4.37,D,"0"
41.128521,-123.858856,367,0.36,0.57,2016/10/10,"2022",N,VIIRS,h,"1",299.41,14.04,D,"0"
41.132084,-123.866638,326.36,0.36,0.57,2016/10/10,"2022",N,VIIRS,n,"1",293.44,5.38,D,"0"
41.138699,-123.86306,334.1,0.36,0.57,2016/10/10,"2022",N,VIIRS,n,"1",294.88,4.34,D,"0"
39.192924,-121.679161,349.1,0.53,0.67,2016/10/10,"2202",N,VIIRS,n,"1",301.05,4.99,D,"0"
38.847256,-121.648514,367,0.53,0.67,2016/10/10,"2202",N,VIIRS,h,"1",299.26,8.22,D,"3"
39.085865,-121.662399,367,0.53,0.67,2016/10/10,"2202",N,VIIRS,h,"1",301.17,11.41,D,"0"
39.089466,-121.660942,367,0.53,0.67,2016/10/10,"2202",N,VIIRS,h,"1",298.63,9.68,D,"0"
39.083145,-121.660706,336.32,0.53,0.67,2016/10/10,"2202",N,VIIRS,n,"1",300.55,3.25,D,"0"
38.844498,-121.646652,367,0.53,0.67,2016/10/10,"2202",N,VIIRS,h,"1",302.35,18.54,D,"3"
39.310425,-121.957115,342.58,0.52,0.67,2016/10/10,"2202",N,VIIRS,n,"1",303.04,5.01,D,"0"
39.202927,-122.270821,367,0.5,0.66,2016/10/10,"2202",N,VIIRS,l,"1",306.94,11.77,D,"0"
39.209064,-122.27108,356.47,0.5,0.66,2016/10/10,"2202",N,VIIRS,n,"1",297.73,11.77,D,"0"
38.844307,-121.653008,339.42,0.53,0.67,2016/10/10,"2202",N,VIIRS,n,"1",298.32,7.52,D,"3"
41.13623,-123.864021,345.21,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",295.99,10.81,D,"0"
41.147282,-123.874931,347.93,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",294.72,12.45,D,"0"
41.147083,-123.879822,367,0.42,0.61,2016/10/10,"2202",N,VIIRS,h,"1",303.27,12.45,D,"0"
41.141258,-123.882034,327.06,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",293.1,4.57,D,"0"
41.141441,-123.877419,349.01,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",295.03,12.19,D,"0"
41.130234,-123.870522,337.8,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",293.42,5.54,D,"0"
41.130379,-123.866753,337.14,0.42,0.61,2016/10/10,"2202",N,VIIRS,n,"1",295.52,8.74,D,"0"
38.509701,-120.166466,367,0.64,0.72,2016/10/10,"2202",N,VIIRS,h,"1",294.88,12.43,D,"0"
41.406483,-121.791946,340.66,0.55,0.68,2016/10/10,"2202",N,VIIRS,n,"1",289.3,15.52,D,"0"
41.406773,-121.777832,341.06,0.55,0.68,2016/10/10,"2202",N,VIIRS,n,"1",288.55,17.13,D,"0"
38.503059,-120.157822,338.04,0.64,0.72,2016/10/10,"2202",N,VIIRS,n,"1",297.39,12.43,D,"0"
41.406635,-121.784592,367,0.55,0.68,2016/10/10,"2202",N,VIIRS,h,"1",294.28,17.13,D,"0"
41.412975,-121.785439,338.67,0.55,0.68,2016/10/10,"2202",N,VIIRS,n,"1",287.9,17.13,D,"0"
38.508053,-120.155174,327.43,0.64,0.72,2016/10/10,"2202",N,VIIRS,n,"1",293.56,21.41,D,"0"
38.507874,-120.163734,367,0.64,0.72,2016/10/10,"2202",N,VIIRS,h,"1",299.38,26.78,D,"0"
38.50983,-120.158287,331.96,0.64,0.72,2016/10/10,"2202",N,VIIRS,n,"1",292.77,12.43,D,"0"
41.642471,-121.620354,338.79,0.56,0.69,2016/10/10,"2203",N,VIIRS,n,"1",288.95,5.67,D,"0"
41.648911,-121.619469,340.36,0.56,0.69,2016/10/10,"2203",N,VIIRS,n,"1",287.11,5.67,D,"0"
41.648781,-121.625984,328.32,0.56,0.69,2016/10/10,"2203",N,VIIRS,n,"1",287.03,5.67,D,"0"
41.642826,-121.622803,338.06,0.56,0.69,2016/10/10,"2203",N,VIIRS,n,"1",288.65,18.78,D,"0"
34.09576,-117.535423,317.13,0.59,0.7,2016/10/11,"841",N,VIIRS,n,"1",287.73,3,N,"2"
34.094269,-117.534279,318.08,0.59,0.7,2016/10/11,"841",N,VIIRS,n,"1",287.3,3.24,N,"2"
34.606197,-117.338104,300.18,0.58,0.69,2016/10/11,"841",N,VIIRS,n,"1",285.73,1.05,N,"2"
33.777527,-118.232338,299.61,0.64,0.72,2016/10/11,"842",N,VIIRS,n,"1",287.92,1.66,N,"2"
41.411346,-121.785034,309.36,0.47,0.39,2016/10/11,"1020",N,VIIRS,n,"1",278.92,1.61,N,"0"
41.411476,-121.78405,306.65,0.47,0.39,2016/10/11,"1020",N,VIIRS,n,"1",278.68,1.57,N,"0"
41.409023,-121.790741,297.19,0.47,0.39,2016/10/11,"1020",N,VIIRS,n,"1",272.98,1.57,N,"0"
41.408871,-121.791756,295.42,0.47,0.39,2016/10/11,"1020",N,VIIRS,n,"1",272.44,0.73,N,"0"
41.645248,-121.62056,321.45,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",281.32,2.26,N,"0"
41.642776,-121.627243,300.37,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",277.11,2.26,N,"0"
41.641716,-121.621887,306.39,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",278.33,2.26,N,"0"
41.649826,-121.624565,308.26,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",280.41,1.26,N,"0"
41.648769,-121.619194,302.62,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",279.42,1.26,N,"0"
41.646305,-121.625931,326.72,0.47,0.4,2016/10/11,"1020",N,VIIRS,n,"1",282.18,2.26,N,"0"
38.753376,-121.732086,303.54,0.52,0.41,2016/10/11,"1021",N,VIIRS,n,"1",286.15,1.4,N,"0"
38.752102,-121.732018,309.54,0.52,0.41,2016/10/11,"1021",N,VIIRS,n,"1",286.41,1.79,N,"0"
39.088547,-121.660599,301.29,0.51,0.41,2016/10/11,"1021",N,VIIRS,n,"1",284.16,0.99,N,"0"
37.607727,-119.558487,308.72,0.46,0.47,2016/10/11,"1021",N,VIIRS,n,"1",276.09,1.37,N,"0"
38.015106,-122.111816,306.02,0.51,0.41,2016/10/11,"1021",N,VIIRS,n,"1",289.58,1.81,N,"2"
